sample1,,
Wavelength (nm),Abs,
800.0492554,-0.004082076252,
798.9382324,-0.003918181639,
797.9656372,-0.004382159095,
796.9927368,-0.004050636198,
796.0194092,-0.004165205639,
795.0457153,-0.004641673528,
793.9324951,-0.003715215251,
792.9580078,-0.004525129218,
791.9830933,-0.004332902841,
791.0078735,-0.00505176466,
790.0322876,-0.0049246829,
789.0562744,-0.005289347842,
787.9404297,-0.004695453215,
786.963623,-0.004989328794,
785.9864502,-0.005222751759,
785.0089111,-0.004769196734,
784.0310059,-0.005019063596,
783.0527344,-0.004890078213,
781.9342651,-0.004263186362,
780.9552002,-0.004900572821,
779.975769,-0.004747689236,
778.9959717,-0.004510577768,
778.0158081,-0.005372297484,
777.0352783,-0.005122684874,
776.0543823,-0.005709353834,
774.9329224,-0.005083644297,
773.9512329,-0.005312311463,
772.9691772,-0.005235949066,
771.9867554,-0.004971261602,
771.0039673,-0.004635117482,
770.020813,-0.00540261995,
769.0372925,-0.004980372265,
768.0534058,-0.004817737732,
767.0692139,-0.005050741136,
765.9439087,-0.004713992588,
764.9589233,-0.00449208077,
763.9735107,-0.004984261934,
762.987793,-0.004966757726,
762.001709,-0.004752553999,
761.0152588,-0.00470164977,
760.0284424,-0.004901289474,
759.0412598,-0.004854191095,
758.0537109,-0.00514744781,
757.0658569,-0.005583844613,
755.9364014,-0.005005450454,
754.9476929,-0.004795720801,
753.9587402,-0.004544700496,
752.9693604,-0.004760542419,
751.9796143,-0.004831971135,
750.989563,-0.004923608154,
749.9990845,-0.004556791391,
749.0083008,-0.004761925433,
748.0171509,-0.005371070467,
747.0256958,-0.004626870621,
746.0338135,-0.004780103453,
745.041626,-0.005144173745,
744.0490723,-0.005024079233,
743.0562134,-0.004900572821,
742.0629272,-0.004678551573,
741.0693359,-0.005184078589,
739.9333496,-0.004281180445,
738.9390259,-0.00499516353,
737.9442749,-0.004682034254,
736.9492188,-0.004463078454,
735.9538574,-0.004521235358,
734.9580688,-0.00441542035,
733.9619751,-0.004651405849,
732.9655762,-0.004539321177,
731.96875,-0.004795669578,
730.9716187,-0.004957442172,
729.9741821,-0.004454982467,
728.9763184,-0.004536400549,
727.9781494,-0.004500074312,
726.9796753,-0.004278976005,
725.980835,-0.004556125496,
724.9816284,-0.00493067177,
723.9820557,-0.004645668902,
722.9821777,-0.004481576849,
721.9819946,-0.004322394729,
720.9813843,-0.004290459212,
719.9805298,-0.004444221035,
718.979248,-0.004684134386,
717.9776611,-0.004576617386,
716.975769,-0.00451534288,
715.9735107,-0.004334081896,
714.9708862,-0.004517341033,
713.9679565,-0.004118386656,
712.9646606,-0.004312348086,
711.9610596,-0.004534453619,
710.9570923,-0.004618059844,
709.9528198,-0.004539474845,
708.9482422,-0.004701240454,
707.9432373,-0.004786043428,
706.9379883,-0.00446743425,
705.932373,-0.004801250529,
705.0701294,-0.004479117226,
704.0639038,-0.004319114145,
703.057312,-0.00465273764,
702.050415,-0.004140796605,
701.0431519,-0.004158077762,
700.0355835,-0.004385541659,
699.02771,-0.0042543686,
698.0194702,-0.004635732155,
697.0109253,-0.004392511677,
696.0020142,-0.004497870803,
694.9927979,-0.004200637341,
693.9832764,-0.004452778958,
