sample2,,
Wavelength (nm),Abs,
800.0492554,-0.005300753284,
798.9382324,-0.003710441291,
797.9656372,-0.004263647832,
796.9927368,-0.005743076093,
796.0194092,-0.005434473976,
795.0457153,-0.004471533466,
793.9324951,-0.004282718524,
792.9580078,-0.004558020737,
791.9830933,-0.00496941898,
791.0078735,-0.004781742115,
790.0322876,-0.005767650437,
789.0562744,-0.004100488499,
787.9404297,-0.003670247039,
786.963623,-0.004266057163,
785.9864502,-0.004881068598,
785.0089111,-0.004554332234,
784.0310059,-0.004600591958,
783.0527344,-0.002871799516,
781.9342651,-0.004210430197,
780.9552002,-0.004803605843,
779.975769,-0.003842497244,
778.9959717,-0.004030426964,
778.0158081,-0.003536546836,
777.0352783,-0.003616546048,
776.0543823,-0.00390243018,
774.9329224,-0.003440918634,
773.9512329,-0.00356530305,
772.9691772,-0.003692474915,
771.9867554,-0.003321944969,
771.0039673,-0.003177498933,
770.020813,-0.00353983324,
769.0372925,-0.003431005403,
768.0534058,-0.002890674165,
767.0692139,-0.002697362797,
765.9439087,-0.002282878617,
764.9589233,-0.001730493503,
763.9735107,-0.001926967292,
762.987793,-0.002008345677,
762.001709,-0.002198564121,
761.0152588,-0.001582112513,
760.0284424,-0.001845315914,
759.0412598,-0.002381542232,
758.0537109,-0.001840109006,
757.0658569,-0.002120776102,
755.9364014,-0.001975260209,
754.9476929,-0.001498384168,
753.9587402,-0.001210499555,
752.9693604,-0.001299548429,
751.9796143,-0.001184065244,
750.989563,-0.001188350609,
749.9990845,-0.001318027033,
749.0083008,-0.0009875650285,
748.0171509,-0.001644782256,
747.0256958,-0.001088072662,
746.0338135,-0.001711001038,
745.041626,-0.001107128337,
744.0490723,-0.001164858113,
743.0562134,-0.0008147468325,
742.0629272,-0.0006528191734,
741.0693359,-0.0008361397195,
739.9333496,-0.000372391165,
738.9390259,-0.0006606249372,
737.9442749,-0.0005654989509,
736.9492188,0.0005935564986,
735.9538574,0.0002926618035,
734.9580688,0.0007554137846,
733.9619751,0.00030763424,
732.9655762,0.0007719580899,
731.96875,0.0004801393952,
730.9716187,0.0004458816547,
729.9741821,0.0004052785516,
728.9763184,0.0008703293861,
727.9781494,0.0005507105961,
726.9796753,0.001253912691,
725.980835,0.0008347959374,
724.9816284,0.0005776669714,
723.9820557,0.000773825217,
722.9821777,0.0008252257248,
721.9819946,0.0008963199216,
720.9813843,0.0009959907038,
719.9805298,0.001300437027,
718.979248,0.001254250179,
717.9776611,0.001161450171,
716.975769,0.0009140110342,
715.9735107,0.001389319426,
714.9708862,0.001388098928,
713.9679565,0.001659116358,
712.9646606,0.001330114435,
711.9610596,0.001220268779,
710.9570923,0.001483207219,
709.9528198,0.0007677052636,
708.9482422,0.00158186967,
707.9432373,0.001623518299,
706.9379883,0.001169288764,
705.932373,0.001623934018,
705.0701294,0.001630507759,
704.0639038,0.001166433562,
703.057312,0.001136144507,
702.050415,0.001417886233,
701.0431519,0.002066024812,
700.0355835,0.001644279109,
699.02771,0.001850382425,
698.0194702,0.00112381659,
697.0109253,0.001303370926,
696.0020142,0.001393552404,
694.9927979,0.0009741452523,
693.9832764,0.0006003220333,
692.9733887,0.001156025566,
691.9631958,0.001366831013,
690.9526978,0.001168198534,
689.9418335,0.001310744672,
688.9306641,0.001278809854,
688.0636597,0.0006962950574,
687.0518799,0.00167917728,
686.0397949,0.001494584256,
685.0273438,0.001214609831,
684.0145874,0.00105504645,
683.0015259,0.001478661667,
681.9880981,0.001147200936,
680.9743652,0.00209364784,
679.9603271,0.001455830992,
678.9459839,0.001585221151,
677.9312744,0.001715819468,
677.0612793,0.001427677227,
676.0460205,0.001187250484,
675.0303955,0.001430845703,
674.0145264,0.001483311178,
672.998291,0.001506117405,
671.9816895,0.001685102237,
670.9648438,0.001473986427,
669.9476318,0.001487908652,
668.9301758,0.001256664633,
668.0577393,0.00159093691,
667.0396729,0.001507987618,
666.0212402,0.001560098608,
665.0025024,0.001378698274,
663.9835205,0.00139266951,
662.9641724,0.002650094684,
661.944458,0.002382544568,
661.0702515,0.00221295096,
660.0499878,0.002054841025,
659.0294189,0.001953548752,
658.008606,0.002128764056,
656.9874268,0.0009140369366,
655.9659424,0.001615515677,
654.9440918,0.001357924193,
654.0680542,0.002406022977,
653.0456543,0.0020142172,
652.0230103,0.001495493343,
651,0.001716417144,
649.9767456,0.001217049896,
648.953125,0.001431313227,
647.9291992,0.0009454001556,
647.0513306,0.001817238168,
646.0268555,0.001214194461,
645.0020752,0.001053022454,
643.9769897,0.0007858838071,
642.9515991,0.001453805016,
642.0724487,0.0006587795797,
641.0465088,0.00156306033,
640.0202637,0.001428430434,
638.9937134,0.0009270333103,
637.9668579,0.001373556675,
636.9396973,0.00165046344,
636.059021,0.001393318758,
635.031311,0.001285378356,
634.0032959,0.001623882097,
632.9749756,0.001290415181,
631.9463501,0.001308018458,
631.0643921,0.001305733575,
630.0352173,0.001320247655,
629.0057983,0.001577167306,
627.9760132,0.001278706011,
626.9459229,0.001379918889,
626.0628052,0.0008326692041,
625.0321655,0.0007327506319,
624.0012817,0.001212533098,
622.9700928,0.0008004064439,
621.9385986,0.001041812706,
621.0541992,0.001096540829,
620.0221558,0.0008785258397,
618.9898071,0.001029435662,
617.9572144,0.0008685656358,
617.0718384,0.00123929698,
616.0386963,0.001112812664,
615.005249,0.0009161381167,
613.9714966,0.001476375968,
612.937439,0.000989245018,
612.0509033,0.0008053079364,
611.0162964,0.0009928772924,
609.9814453,0.000897487218,
608.9462891,0.0003702494723,
608.0587769,0.0007850280381,
607.0231323,0.0008668018272,
605.9871216,0.000811246864,
604.9508667,0.000806423137,
604.062439,0.000873182551,
603.0256348,0.000999181997,
601.9885864,0.0005304684746,
600.9511719,0.0005400580703,
600.0618286,0.0005454750499,
599.0239258,0.0005096571404,
597.9857788,0.0004298420681,
596.9473267,0.0008521213895,
596.0569458,0.0007860393962,
595.0180054,0.0009198217303,
593.9787598,0.0007371327956,
592.939209,0.0007535986369,
592.0479736,0.000550373632,
591.0078735,0.0007499164203,
589.9675293,0.0004679597041,
588.9269409,0.0006014107494,
588.03479,-0.0001060159848,
586.9936523,0.0003400935384,
585.9522095,0.0003799132828,
585.0593872,0.0003721148532,
584.0174561,0.0005159289576,
582.9752808,0.000567765499,
581.9328003,0.0004441973288,
581.0390015,0.0007336841081,
579.9960327,0.0005437384825,
578.9527588,0.0006195046008,
578.0583496,0.0006431469228,
577.0145874,0.0006998730823,
575.97052,0.0006926652277,
574.9262085,0.0007743957103,
574.0308838,0.001246617758,
572.986084,0.0008300237823,
571.940979,0.0009282785468,
571.0449829,0.000522589602,
569.9993896,0.0006496021524,
568.9535522,0.0007501238724,
568.0568848,0.0006319477689,
567.0105591,0.001068488229,
565.9639282,0.0009932664689,
565.0665894,0.0007831349503,
564.0194702,0.0008445219719,
562.9721069,0.0006865723408,
562.0741577,0.000710788765,
561.0262451,0.0009195363964,
559.9781494,0.0006757350056,
558.9297485,0.0005513844662,
558.0308838,0.0007163634291,
556.9819946,0.001128903474,
555.9328003,0.000967711152,
555.0333252,0.001018174575,
553.9837036,0.001229614019,
552.9337769,0.0009842116851,
552.0336304,0.001137468149,
550.9832764,0.001002425211,
549.9326172,0.001248253277,
549.0318604,0.001305162441,
547.9807129,0.001451103948,
546.9293213,0.001411861042,
546.0278931,0.001412172685,
544.9760742,0.001472064294,
544.0742188,0.001707269344,
543.0219116,0.001586650149,
541.9692993,0.001688428456,
541.0668335,0.00156108581,
540.0137939,0.001681620022,
538.9604492,0.001702539506,
538.057373,0.001604992896,
537.00354,0.001791010494,
535.9495239,0.001673694234,
535.0458374,0.001770606497,
533.991272,0.002143930178,
532.9365234,0.002009093994,
532.0321655,0.001804319094,
530.9769287,0.002040276304,
530.0722656,0.002240296919,
529.0165405,0.002096509095,
527.9605713,0.001879499527,
527.0552368,0.001876171795,
525.9988403,0.001614450361,
524.9421387,0.001785864006,
524.0361938,0.001766785746,
522.9790649,0.001703916932,
522.0727539,0.001659921953,
521.0151978,0.001672135084,
519.9573364,0.001812377246,
519.050415,0.002104494488,
517.9921265,0.001936855377,
516.9335938,0.00199239864,
516.026062,0.002078899648,
514.967041,0.00214606314,
514.0591431,0.001839152072,
512.9996948,0.001879031537,
511.940033,0.001894656802,
511.0315247,0.001979890279,
509.9713745,0.001942341798,
509.0625,0.002183421282,
508.0019226,0.002358000493,
506.9411011,0.002263194881,
506.0316162,0.002199005336,
504.9703674,0.002287733601,
504.0605164,0.002175928559,
502.9988098,0.002346314723,
501.9368591,0.002285105409,
501.0264282,0.002536607906,
499.9640198,0.002665330889,
499.0532227,0.002544210991,
497.990387,0.002391654765,
496.9273376,0.002479016548,
496.0159607,0.002590613207,
494.9524536,0.00220574392,
494.0407104,0.002587045543,
492.9767761,0.002869470045,
492.0646362,0.002249429934,
491.0002747,0.002490107203,
489.9356689,0.002461105352,
489.0229797,0.002219247399,
487.9579468,0.002595639089,
487.0448914,0.002861313988,
485.9794617,0.002957058372,
485.0660095,0.002852428705,
484.0001526,0.002967952751,
482.934021,0.002946946071,
482.02005,0.003109265817,
480.9535217,0.003061113413,
480.0391541,0.003131271107,
478.972229,0.003194503253,
478.0574951,0.003529044567,
476.9901428,0.00301580783,
476.0750732,0.003119694768,
475.0072632,0.0032014139,
473.93927,0.003288260661,
473.0236511,0.00363146211,
471.9552307,0.003823416075,
471.0392456,0.003744713031,
469.9703979,0.003955838736,
469.0540771,0.004000876565,
467.9848328,0.004182409029,
