sample8,,
Wavelength (nm),Abs,
800.0492554,-0.004598082043,
798.9382324,-0.002695459174,
797.9656372,-0.003541476559,
796.9927368,-0.004557201173,
796.0194092,-0.004091154318,
795.0457153,-0.003192043165,
793.9324951,-0.003161309287,
792.9580078,-0.002831115853,
791.9830933,-0.003046422964,
791.0078735,-0.003006218467,
790.0322876,-0.002804059768,
789.0562744,-0.001940265065,
787.9404297,-0.002448215149,
786.963623,-0.002788267797,
785.9864502,-0.002860330278,
785.0089111,-0.002091512084,
784.0310059,-0.003096390748,
783.0527344,-0.001430378412,
781.9342651,-0.002170901978,
780.9552002,-0.002105062362,
779.975769,-0.001805721782,
778.9959717,-0.001640191884,
778.0158081,-0.001466807793,
777.0352783,-0.00153202191,
776.0543823,-0.001948460005,
774.9329224,-0.001302439021,
773.9512329,-0.00153872848,
772.9691772,-0.001826962805,
771.9867554,-0.001216591569,
771.0039673,-0.001175287995,
770.020813,-0.001589024672,
769.0372925,-0.001594337751,
768.0534058,-0.0009522319888,
767.0692139,-0.001246637548,
765.9439087,-0.001600940246,
764.9589233,-0.001110329991,
763.9735107,-0.001512211049,
762.987793,-0.001577624702,
762.001709,-0.001602126518,
761.0152588,-0.001669641235,
760.0284424,-0.001616723835,
759.0412598,-0.001904545585,
758.0537109,-0.001838665572,
757.0658569,-0.001983299851,
755.9364014,-0.001675623702,
754.9476929,-0.001699810615,
753.9587402,-0.001698933891,
752.9693604,-0.001864441438,
751.9796143,-0.001288657077,
750.989563,-0.001942429808,
749.9990845,-0.001213287469,
749.0083008,-0.001459377701,
748.0171509,-0.001869287109,
747.0256958,-0.001616620691,
746.0338135,-0.001760710147,
745.041626,-0.001787160872,
744.0490723,-0.001565141254,
743.0562134,-0.001846707775,
742.0629272,-0.001214629738,
741.0693359,-0.001593615511,
739.9333496,-0.001074748812,
738.9390259,-0.001323601464,
737.9442749,-0.001079499954,
736.9492188,-0.001055898261,
735.9538574,-0.001559002441,
734.9580688,-0.00105925533,
733.9619751,-0.001108316006,
732.9655762,-0.0009915940464,
731.96875,-0.00105801574,
730.9716187,-0.0009983605705,
729.9741821,-0.0008529845509,
728.9763184,-0.0009694339242,
727.9781494,-0.001353175496,
726.9796753,-0.0008360363427,
725.980835,-0.001190674026,
724.9816284,-0.001544454833,
723.9820557,-0.001173997181,
722.9821777,-0.001194546232,
721.9819946,-0.001048254548,
720.9813843,-0.0009732048493,
719.9805298,-0.0007244613953,
718.979248,-0.0009117814479,
717.9776611,-0.0008444588748,
716.975769,-0.0008979871054,
715.9735107,-0.0009065117338,
714.9708862,-0.0008862590184,
713.9679565,-0.001170795993,
712.9646606,-0.001341459574,
711.9610596,-0.001235228614,
710.9570923,-0.001212822855,
709.9528198,-0.001142758527,
708.9482422,-0.001268215594,
707.9432373,-0.001701357658,
706.9379883,-0.001020054333,
705.932373,-0.001615692279,
705.0701294,-0.0008823323296,
704.0639038,-0.000871223805,
703.057312,-0.0008529329207,
702.050415,-0.0005674120039,
701.0431519,-0.0008867756696,
700.0355835,-0.0007530942676,
699.02771,-0.0007093689055,
698.0194702,-0.001050010556,
697.0109253,-0.0005833366304,
696.0020142,-0.0006154426956,
694.9927979,-0.0008352612494,
693.9832764,-0.0008988654008,
692.9733887,-0.000610686373,
691.9631958,-0.0009306898573,
690.9526978,-0.0006024661125,
689.9418335,-0.0002715106821,
688.9306641,-0.0001483012747,
688.0636597,-0.000884760695,
687.0518799,-0.0005117745604,
