sample6,,
Wavelength (nm),Abs,
800.0492554,-0.002927289577,
798.9382324,-0.001563026221,
797.9656372,-0.002496964997,
796.9927368,-0.003007143969,
796.0194092,-0.00286367326,
795.0457153,-0.001385121373,
793.9324951,-0.001522632549,
792.9580078,-0.002109544817,
791.9830933,-0.001828509499,
791.0078735,-0.002830395708,
790.0322876,-0.002155293012,
789.0562744,-0.001444465481,
787.9404297,-0.000758986047,
786.963623,-0.001634312095,
785.9864502,-0.001864132122,
785.0089111,-0.001496217214,
784.0310059,-0.002086668741,
783.0527344,-0.0005529345362,
781.9342651,-0.0007067328552,
780.9552002,-0.001356065623,
779.975769,-0.0008391367155,
778.9959717,-0.0005839570658,
778.0158081,-0.001132482896,
777.0352783,-0.0007491147262,
776.0543823,-0.0008359847125,
774.9329224,-0.0001655868546,
773.9512329,-0.0004599053646,
772.9691772,-0.0005224786,
771.9867554,0.00019258252,
771.0039673,5.703053102E-005,
770.020813,-0.000575322716,
769.0372925,-0.0003812364885,
768.0534058,0.0004980467493,
767.0692139,0.0001579072268,
765.9439087,0.000483560143,
764.9589233,0.0009051913512,
763.9735107,0.0005880612298,
762.987793,0.0006020069704,
762.001709,0.0007471677964,
761.0152588,0.0002971949289,
760.0284424,-2.795594628E-005,
759.0412598,0.0002447431325,
758.0537109,-0.000527339289,
757.0658569,-0.0002698032768,
755.9364014,-0.0004522511736,
754.9476929,-3.551409463E-005,
753.9587402,4.442259524E-005,
752.9693604,0.0003997856402,
751.9796143,0.0004851668491,
750.989563,-6.70394802E-005,
749.9990845,0.0003808200709,
749.0083008,8.815067122E-005,
748.0171509,-0.0004725241743,
747.0256958,-3.080321039E-005,
746.0338135,-0.0004047713883,
745.041626,-0.000706319348,
744.0490723,-0.0008377415361,
743.0562134,-0.0004723690217,
742.0629272,-0.0003685632837,
741.0693359,-0.0004535441112,
739.9333496,-0.0001943601237,
738.9390259,-0.0005322516081,
737.9442749,0.00014879214,
736.9492188,0.000143328376,
735.9538574,-0.0004633704084,
734.9580688,0.0001341359166,
733.9619751,-0.0004449588596,
732.9655762,-0.0003324556455,
731.96875,-0.00021469692,
730.9716187,-0.0001584967395,
729.9741821,-0.0004559748631,
728.9763184,-0.0003245405096,
727.9781494,-6.13971788E-005,
726.9796753,-5.02158764E-005,
725.980835,0.0001173051642,
724.9816284,2.611972741E-005,
723.9820557,9.180134657E-005,
722.9821777,-0.0001659491245,
721.9819946,0.0002381126251,
720.9813843,0.0002889058087,
719.9805298,0.0004509346327,
718.979248,9.723858238E-005,
717.9776611,8.607937343E-005,
716.975769,-6.248423597E-005,
715.9735107,0.0005619595177,
714.9708862,0.0002777416958,
713.9679565,0.0003220631625,
712.9646606,0.0001262642181,
711.9610596,4.77363501E-005,
710.9570923,-0.000235343221,
709.9528198,5.995604079E-005,
708.9482422,0.0003630470892,
707.9432373,0.0001943435491,
706.9379883,0.0002224692143,
705.932373,-4.483218436E-005,
705.0701294,0.0002003000409,
704.0639038,-0.0002119543497,
703.057312,0.0001162176632,
702.050415,0.0004938484635,
701.0431519,0.0003278141667,
700.0355835,0.0002744520898,
699.02771,0.0008480492979,
698.0194702,0.0004257221299,
697.0109253,0.0005279544857,
696.0020142,0.0001998856605,
694.9927979,9.966212019E-006,
693.9832764,9.159421461E-005,
692.9733887,-0.0004119609366,
691.9631958,-0.0003348870378,
690.9526978,0.0002149843931,
689.9418335,-0.0001575134374,
688.9306641,0.0003589536936,
688.0636597,-0.0004350804375,
687.0518799,-0.0001676051907,
686.0397949,-8.681286272E-005,
685.0273438,-0.0001201460473,
684.0145874,-9.198898624E-005,
683.0015259,0.0002191282256,
681.9880981,-0.000480695162,
680.9743652,0.0003313114285,
679.9603271,0.0005618817522,
678.9459839,0.0002928949252,
